#frequency	noise-free	noisy
84975.6174	2.310567E+01	2.295902E+01
84976.1056	6.040944E+00	4.983490E+00
84976.5939	3.102821E+00	3.231890E+00
84977.0822	3.187788E+00	2.546148E+00
84977.5704	3.328290E+00	3.584648E+00
84978.0587	3.681518E+00	1.986777E+00
84978.5469	7.514795E+00	7.615448E+00
84979.0352	2.309082E+01	2.241698E+01
84979.5234	5.964156E+01	5.951744E+01
84980.0117	1.087115E+02	1.082731E+02
84980.4999	1.446634E+02	1.450885E+02
84980.9882	1.598314E+02	1.589322E+02
84981.4764	1.625425E+02	1.632093E+02
84981.9647	1.558638E+02	1.557830E+02
84982.4529	1.332812E+02	1.327147E+02
84982.9412	8.962644E+01	8.872228E+01
84983.4294	4.243443E+01	4.182309E+01
84983.9177	1.397141E+01	1.541883E+01
84984.4059	3.515531E+00	4.494401E+00
84984.8942	1.734237E+00	5.903276E-01
84985.3824	5.331401E+00	4.027487E+00
84985.8707	1.824100E+01	1.633818E+01
84986.3589	4.629923E+01	4.442665E+01
84986.8472	8.487777E+01	8.487963E+01
84987.3354	1.172179E+02	1.173629E+02
84987.8237	1.331624E+02	1.322893E+02
84988.3119	1.331138E+02	1.334659E+02
84988.8002	1.170618E+02	1.154922E+02
